_id,Year,Country/State,AgeGroup,Person
2494,2007,PERAK,45–49,94.1
2495,2007,PERAK,50–54,81.1
2496,2007,PERAK,55–59,52.0
2497,2007,PERAK,60–64,30.5
2498,2007,PERLIS,Total,80.0
2499,2007,PERLIS,15–19,3.3
2500,2007,PERLIS,20–24,12.8
2501,2007,PERLIS,25–29,12.4
2502,2007,PERLIS,30–34,8.1
2503,2007,PERLIS,35–39,8.8
2504,2007,PERLIS,40–44,9.7
2505,2007,PERLIS,45–49,9.0
2506,2007,PERLIS,50–54,7.6
2507,2007,PERLIS,55–59,4.9
2508,2007,PERLIS,60–64,3.5
2509,2007,SELANGOR,Total,2064.2
2510,2007,SELANGOR,15–19,49.0
2511,2007,SELANGOR,20–24,230.3
2512,2007,SELANGOR,25–29,366.6
2513,2007,SELANGOR,30–34,363.3
2514,2007,SELANGOR,35–39,314.9
2515,2007,SELANGOR,40–44,269.6
2516,2007,SELANGOR,45–49,221.0
2517,2007,SELANGOR,50–54,158.1
2518,2007,SELANGOR,55–59,69.3
2519,2007,SELANGOR,60–64,22.1
2520,2007,TERENGGANU,Total,363.0
2521,2007,TERENGGANU,15–19,15.0
2522,2007,TERENGGANU,20–24,57.0
2523,2007,TERENGGANU,25–29,61.0
2524,2007,TERENGGANU,30–34,43.9
2525,2007,TERENGGANU,35–39,43.8
2526,2007,TERENGGANU,40–44,43.2
2527,2007,TERENGGANU,45–49,38.8
2528,2007,TERENGGANU,50–54,31.2
2529,2007,TERENGGANU,55–59,18.3
2530,2007,TERENGGANU,60–64,10.9
2531,2007,SABAH,Total,1198.6
2532,2007,SABAH,15–19,88.1
2533,2007,SABAH,20–24,182.2
2534,2007,SABAH,25–29,192.8
2535,2007,SABAH,30–34,170.9
2536,2007,SABAH,35–39,157.4
2537,2007,SABAH,40–44,143.4
2538,2007,SABAH,45–49,110.4
2539,2007,SABAH,50–54,85.4
2540,2007,SABAH,55–59,44.9
2541,2007,SABAH,60–64,23.1
2542,2007,SARAWAK,Total,954.1
2543,2007,SARAWAK,15–19,39.8
2544,2007,SARAWAK,20–24,121.6
2545,2007,SARAWAK,25–29,138.4
2546,2007,SARAWAK,30–34,132.5
2547,2007,SARAWAK,35–39,129.9
2548,2007,SARAWAK,40–44,121.8
2549,2007,SARAWAK,45–49,104.9
2550,2007,SARAWAK,50–54,82.1
2551,2007,SARAWAK,55–59,51.1
2552,2007,SARAWAK,60–64,32.1
2553,2007,W.P.KUALA LUMPUR,Total,682.1
2554,2007,W.P.KUALA LUMPUR,15–19,14.7
2555,2007,W.P.KUALA LUMPUR,20–24,66.8
2556,2007,W.P.KUALA LUMPUR,25–29,113.0
2557,2007,W.P.KUALA LUMPUR,30–34,128.7
2558,2007,W.P.KUALA LUMPUR,35–39,106.7
2559,2007,W.P.KUALA LUMPUR,40–44,87.1
2560,2007,W.P.KUALA LUMPUR,45–49,74.2
2561,2007,W.P.KUALA LUMPUR,50–54,54.9
2562,2007,W.P.KUALA LUMPUR,55–59,26.1
2563,2007,W.P.KUALA LUMPUR,60–64,9.9
2564,2007,W.P.LABUAN,Total,32.6
2565,2007,W.P.LABUAN,15–19,1.8
2566,2007,W.P.LABUAN,20–24,5.7
2567,2007,W.P.LABUAN,25–29,5.2
2568,2007,W.P.LABUAN,30–34,4.4
2569,2007,W.P.LABUAN,35–39,4.1
2570,2007,W.P.LABUAN,40–44,4.3
2571,2007,W.P.LABUAN,45–49,3.3
2572,2007,W.P.LABUAN,50–54,2.2
2573,2007,W.P.LABUAN,55–59,1.3
2574,2007,W.P.LABUAN,60–64,0.3
2575,2006,MALAYSIA,Total,10275.4
2576,2006,MALAYSIA,15–19,407.2
2577,2006,MALAYSIA,20–24,1461.2
2578,2006,MALAYSIA,25–29,1690.5
2579,2006,MALAYSIA,30–34,1502.9
2580,2006,MALAYSIA,35–39,1393.8
2581,2006,MALAYSIA,40–44,1258.3
2582,2006,MALAYSIA,45–49,1068.9
2583,2006,MALAYSIA,50–54,812.7
2584,2006,MALAYSIA,55–59,437.1
2585,2006,MALAYSIA,60–64,242.8
2586,2006,JOHOR,Total,1258.1
2587,2006,JOHOR,15–19,49.6
2588,2006,JOHOR,20–24,191.8
2589,2006,JOHOR,25–29,213.8
2590,2006,JOHOR,30–34,188.2
2591,2006,JOHOR,35–39,169.9
2592,2006,JOHOR,40–44,150.4
2593,2006,JOHOR,45–49,124.2
2594,2006,JOHOR,50–54,92.2
2595,2006,JOHOR,55–59,49.1
2596,2006,JOHOR,60–64,29.0
2597,2006,KEDAH,Total,656.8
2598,2006,KEDAH,15–19,28.7
2599,2006,KEDAH,20–24,104.2
2600,2006,KEDAH,25–29,100.9
2601,2006,KEDAH,30–34,78.7
2602,2006,KEDAH,35–39,83.6
2603,2006,KEDAH,40–44,80.6
2604,2006,KEDAH,45–49,69.5
2605,2006,KEDAH,50–54,57.6
2606,2006,KEDAH,55–59,34.1
2607,2006,KEDAH,60–64,18.8
2608,2006,KELANTAN,Total,458.4
2609,2006,KELANTAN,15–19,18.3
2610,2006,KELANTAN,20–24,70.3
2611,2006,KELANTAN,25–29,63.4
2612,2006,KELANTAN,30–34,43.3
2613,2006,KELANTAN,35–39,55.1
2614,2006,KELANTAN,40–44,55.2
2615,2006,KELANTAN,45–49,54.5
2616,2006,KELANTAN,50–54,46.3
2617,2006,KELANTAN,55–59,31.3
2618,2006,KELANTAN,60–64,20.5
2619,2006,MELAKA,Total,273.1
2620,2006,MELAKA,15–19,11.4
2621,2006,MELAKA,20–24,41.8
2622,2006,MELAKA,25–29,44.3
2623,2006,MELAKA,30–34,38.3
2624,2006,MELAKA,35–39,37.3
2625,2006,MELAKA,40–44,32.7
2626,2006,MELAKA,45–49,28.7
2627,2006,MELAKA,50–54,21.6
2628,2006,MELAKA,55–59,11.4
2629,2006,MELAKA,60–64,5.6
2630,2006,NEGERI SEMBILAN,Total,378.7
2631,2006,NEGERI SEMBILAN,15–19,13.0
2632,2006,NEGERI SEMBILAN,20–24,58.4
2633,2006,NEGERI SEMBILAN,25–29,63.4
2634,2006,NEGERI SEMBILAN,30–34,51.6
2635,2006,NEGERI SEMBILAN,35–39,49.0
2636,2006,NEGERI SEMBILAN,40–44,44.5
2637,2006,NEGERI SEMBILAN,45–49,41.0
2638,2006,NEGERI SEMBILAN,50–54,31.6
2639,2006,NEGERI SEMBILAN,55–59,17.5
2640,2006,NEGERI SEMBILAN,60–64,8.7
2641,2006,PAHANG,Total,557.4
2642,2006,PAHANG,15–19,24.4
2643,2006,PAHANG,20–24,95.9
2644,2006,PAHANG,25–29,85.5
2645,2006,PAHANG,30–34,67.9
2646,2006,PAHANG,35–39,70.2
2647,2006,PAHANG,40–44,64.1
2648,2006,PAHANG,45–49,57.5
2649,2006,PAHANG,50–54,46.0
2650,2006,PAHANG,55–59,28.2
2651,2006,PAHANG,60–64,17.7
2652,2006,PULAU PINANG,Total,647.7
2653,2006,PULAU PINANG,15–19,22.0
2654,2006,PULAU PINANG,20–24,84.9
2655,2006,PULAU PINANG,25–29,113.0
2656,2006,PULAU PINANG,30–34,104.9
2657,2006,PULAU PINANG,35–39,91.6
2658,2006,PULAU PINANG,40–44,77.2
2659,2006,PULAU PINANG,45–49,66.9
2660,2006,PULAU PINANG,50–54,49.5
2661,2006,PULAU PINANG,55–59,24.9
2662,2006,PULAU PINANG,60–64,12.9
2663,2006,PERAK,Total,815.9
2664,2006,PERAK,15–19,34.7
2665,2006,PERAK,20–24,126.1
2666,2006,PERAK,25–29,116.4
2667,2006,PERAK,30–34,96.3
2668,2006,PERAK,35–39,100.2
2669,2006,PERAK,40–44,98.6
2670,2006,PERAK,45–49,92.0
2671,2006,PERAK,50–54,78.4
2672,2006,PERAK,55–59,45.7
2673,2006,PERAK,60–64,27.4
2674,2006,PERLIS,Total,74.5
2675,2006,PERLIS,15–19,3.1
2676,2006,PERLIS,20–24,11.7
2677,2006,PERLIS,25–29,10.3
2678,2006,PERLIS,30–34,7.6
2679,2006,PERLIS,35–39,9.0
2680,2006,PERLIS,40–44,9.1
2681,2006,PERLIS,45–49,8.6
2682,2006,PERLIS,50–54,7.1
2683,2006,PERLIS,55–59,4.9
2684,2006,PERLIS,60–64,3.1
2685,2006,SELANGOR,Total,2017.7
2686,2006,SELANGOR,15–19,47.6
2687,2006,SELANGOR,20–24,246.5
2688,2006,SELANGOR,25–29,370.5
2689,2006,SELANGOR,30–34,356.1
2690,2006,SELANGOR,35–39,303.2
2691,2006,SELANGOR,40–44,261.2
2692,2006,SELANGOR,45–49,209.8
2693,2006,SELANGOR,50–54,140.8
2694,2006,SELANGOR,55–59,57.7
2695,2006,SELANGOR,60–64,24.2
2696,2006,TERENGGANU,Total,351.5
2697,2006,TERENGGANU,15–19,14.2
2698,2006,TERENGGANU,20–24,51.8
2699,2006,TERENGGANU,25–29,56.9
2700,2006,TERENGGANU,30–34,42.2
2701,2006,TERENGGANU,35–39,45.9
2702,2006,TERENGGANU,40–44,44.1
2703,2006,TERENGGANU,45–49,38.3
2704,2006,TERENGGANU,50–54,29.8
2705,2006,TERENGGANU,55–59,17.4
2706,2006,TERENGGANU,60–64,10.9
2707,2006,SABAH,Total,1160.2
2708,2006,SABAH,15–19,86.0
2709,2006,SABAH,20–24,188.4
2710,2006,SABAH,25–29,188.4
2711,2006,SABAH,30–34,167.0
2712,2006,SABAH,35–39,148.8
2713,2006,SABAH,40–44,133.5
2714,2006,SABAH,45–49,104.8
2715,2006,SABAH,50–54,78.7
2716,2006,SABAH,55–59,41.8
2717,2006,SABAH,60–64,22.6
2718,2006,SARAWAK,Total,918.3
2719,2006,SARAWAK,15–19,40.2
2720,2006,SARAWAK,20–24,118.2
2721,2006,SARAWAK,25–29,134.2
2722,2006,SARAWAK,30–34,127.2
2723,2006,SARAWAK,35–39,122.4
2724,2006,SARAWAK,40–44,118.5
2725,2006,SARAWAK,45–49,99.4
2726,2006,SARAWAK,50–54,77.9
2727,2006,SARAWAK,55–59,49.5
2728,2006,SARAWAK,60–64,30.8
2729,2006,W.P.KUALA LUMPUR,Total,676.6
2730,2006,W.P.KUALA LUMPUR,15–19,12.6
2731,2006,W.P.KUALA LUMPUR,20–24,65.5
2732,2006,W.P.KUALA LUMPUR,25–29,124.6
2733,2006,W.P.KUALA LUMPUR,30–34,129.3
2734,2006,W.P.KUALA LUMPUR,35–39,103.2
2735,2006,W.P.KUALA LUMPUR,40–44,84.9
2736,2006,W.P.KUALA LUMPUR,45–49,70.2
2737,2006,W.P.KUALA LUMPUR,50–54,52.9
2738,2006,W.P.KUALA LUMPUR,55–59,23.0
2739,2006,W.P.KUALA LUMPUR,60–64,10.4
2740,2006,W.P.LABUAN,Total,30.5
2741,2006,W.P.LABUAN,15–19,1.3
2742,2006,W.P.LABUAN,20–24,5.7
2743,2006,W.P.LABUAN,25–29,4.9
2744,2006,W.P.LABUAN,30–34,4.4
2745,2006,W.P.LABUAN,35–39,4.2
2746,2006,W.P.LABUAN,40–44,3.6
2747,2006,W.P.LABUAN,45–49,3.4
2748,2006,W.P.LABUAN,50–54,2.1
2749,2006,W.P.LABUAN,55–59,0.6
2750,2006,W.P.LABUAN,60–64,0.3
2751,2005,MALAYSIA,Total,10045.4
2752,2005,MALAYSIA,15–19,426.8
2753,2005,MALAYSIA,20–24,1424.3
2754,2005,MALAYSIA,25–29,1645.4
2755,2005,MALAYSIA,30–34,1480.0
2756,2005,MALAYSIA,35–39,1377.5
2757,2005,MALAYSIA,40–44,1233.3
2758,2005,MALAYSIA,45–49,1041.2
2759,2005,MALAYSIA,50–54,780.0
2760,2005,MALAYSIA,55–59,413.2
2761,2005,MALAYSIA,60–64,223.9
2762,2005,JOHOR,Total,1237.1
2763,2005,JOHOR,15–19,53.6
2764,2005,JOHOR,20–24,184.4
2765,2005,JOHOR,25–29,211.0
2766,2005,JOHOR,30–34,187.7
2767,2005,JOHOR,35–39,169.3
2768,2005,JOHOR,40–44,147.8
2769,2005,JOHOR,45–49,122.2
2770,2005,JOHOR,50–54,88.9
2771,2005,JOHOR,55–59,47.1
2772,2005,JOHOR,60–64,25.2
2773,2005,KEDAH,Total,652.8
2774,2005,KEDAH,15–19,32.5
2775,2005,KEDAH,20–24,101.2
2776,2005,KEDAH,25–29,93.8
2777,2005,KEDAH,30–34,78.9
2778,2005,KEDAH,35–39,85.3
2779,2005,KEDAH,40–44,76.9
2780,2005,KEDAH,45–49,72.9
2781,2005,KEDAH,50–54,57.7
2782,2005,KEDAH,55–59,34.3
2783,2005,KEDAH,60–64,19.3
2784,2005,KELANTAN,Total,438.8
2785,2005,KELANTAN,15–19,18.6
2786,2005,KELANTAN,20–24,66.3
2787,2005,KELANTAN,25–29,53.9
2788,2005,KELANTAN,30–34,42.1
2789,2005,KELANTAN,35–39,55.9
2790,2005,KELANTAN,40–44,54.9
2791,2005,KELANTAN,45–49,52.9
2792,2005,KELANTAN,50–54,44.7
2793,2005,KELANTAN,55–59,29.3
2794,2005,KELANTAN,60–64,20.2
2795,2005,MELAKA,Total,271.1
2796,2005,MELAKA,15–19,9.9
2797,2005,MELAKA,20–24,42.5
2798,2005,MELAKA,25–29,43.3
2799,2005,MELAKA,30–34,39.6
2800,2005,MELAKA,35–39,37.6
2801,2005,MELAKA,40–44,32.3
2802,2005,MELAKA,45–49,27.5
2803,2005,MELAKA,50–54,20.7
2804,2005,MELAKA,55–59,11.8
2805,2005,MELAKA,60–64,5.8
2806,2005,NEGERI SEMBILAN,Total,372.8
2807,2005,NEGERI SEMBILAN,15–19,16.3
2808,2005,NEGERI SEMBILAN,20–24,59.8
2809,2005,NEGERI SEMBILAN,25–29,60.2
2810,2005,NEGERI SEMBILAN,30–34,51.2
2811,2005,NEGERI SEMBILAN,35–39,47.3
2812,2005,NEGERI SEMBILAN,40–44,43.3
2813,2005,NEGERI SEMBILAN,45–49,40.3
2814,2005,NEGERI SEMBILAN,50–54,30.7
2815,2005,NEGERI SEMBILAN,55–59,15.5
2816,2005,NEGERI SEMBILAN,60–64,8.1
2817,2005,PAHANG,Total,524.7
2818,2005,PAHANG,15–19,24.6
2819,2005,PAHANG,20–24,92.6
2820,2005,PAHANG,25–29,78.3
2821,2005,PAHANG,30–34,65.8
2822,2005,PAHANG,35–39,67.1
2823,2005,PAHANG,40–44,62.0
2824,2005,PAHANG,45–49,54.9
2825,2005,PAHANG,50–54,41.8
2826,2005,PAHANG,55–59,23.7
2827,2005,PAHANG,60–64,13.9
2828,2005,PULAU PINANG,Total,621.5
2829,2005,PULAU PINANG,15–19,20.3
2830,2005,PULAU PINANG,20–24,87.7
2831,2005,PULAU PINANG,25–29,111.7
2832,2005,PULAU PINANG,30–34,100.8
2833,2005,PULAU PINANG,35–39,84.0
2834,2005,PULAU PINANG,40–44,73.4
2835,2005,PULAU PINANG,45–49,60.7
2836,2005,PULAU PINANG,50–54,46.4
2837,2005,PULAU PINANG,55–59,23.9
2838,2005,PULAU PINANG,60–64,12.6
2839,2005,PERAK,Total,801.2
2840,2005,PERAK,15–19,35.4
2841,2005,PERAK,20–24,129.0
2842,2005,PERAK,25–29,109.1
2843,2005,PERAK,30–34,94.0
2844,2005,PERAK,35–39,104.5
2845,2005,PERAK,40–44,97.2
2846,2005,PERAK,45–49,90.8
2847,2005,PERAK,50–54,73.7
2848,2005,PERAK,55–59,43.2
2849,2005,PERAK,60–64,24.2
2850,2005,PERLIS,Total,74.0
2851,2005,PERLIS,15–19,2.9
2852,2005,PERLIS,20–24,12.6
2853,2005,PERLIS,25–29,9.3
2854,2005,PERLIS,30–34,7.4
2855,2005,PERLIS,35–39,9.3
2856,2005,PERLIS,40–44,9.8
2857,2005,PERLIS,45–49,8.5
2858,2005,PERLIS,50–54,7.0
2859,2005,PERLIS,55–59,4.2
2860,2005,PERLIS,60–64,3.0
2861,2005,SELANGOR,Total,1985.9
2862,2005,SELANGOR,15–19,64.5
2863,2005,SELANGOR,20–24,233.5
2864,2005,SELANGOR,25–29,369.8
2865,2005,SELANGOR,30–34,351.5
2866,2005,SELANGOR,35–39,292.1
2867,2005,SELANGOR,40–44,257.6
2868,2005,SELANGOR,45–49,200.7
2869,2005,SELANGOR,50–54,139.9
2870,2005,SELANGOR,55–59,56.1
2871,2005,SELANGOR,60–64,20.2
2872,2005,TERENGGANU,Total,342.0
2873,2005,TERENGGANU,15–19,15.3
2874,2005,TERENGGANU,20–24,54.9
2875,2005,TERENGGANU,25–29,52.1
2876,2005,TERENGGANU,30–34,40.0
2877,2005,TERENGGANU,35–39,44.9
2878,2005,TERENGGANU,40–44,42.3
2879,2005,TERENGGANU,45–49,36.9
2880,2005,TERENGGANU,50–54,28.8
2881,2005,TERENGGANU,55–59,16.6
2882,2005,TERENGGANU,60–64,10.1
2883,2005,SABAH,Total,1106.8
2884,2005,SABAH,15–19,82.5
2885,2005,SABAH,20–24,172.4
2886,2005,SABAH,25–29,180.2
2887,2005,SABAH,30–34,159.0
2888,2005,SABAH,35–39,149.6
2889,2005,SABAH,40–44,128.9
2890,2005,SABAH,45–49,101.1
2891,2005,SABAH,50–54,73.6
2892,2005,SABAH,55–59,37.1
2893,2005,SABAH,60–64,22.3
2894,2005,SARAWAK,Total,910.9
2895,2005,SARAWAK,15–19,35.9
2896,2005,SARAWAK,20–24,117.4
2897,2005,SARAWAK,25–29,134.6
2898,2005,SARAWAK,30–34,127.7
2899,2005,SARAWAK,35–39,126.1
2900,2005,SARAWAK,40–44,118.5
2901,2005,SARAWAK,45–49,98.8
2902,2005,SARAWAK,50–54,73.9
2903,2005,SARAWAK,55–59,48.1
2904,2005,SARAWAK,60–64,29.8
2905,2005,W.P.KUALA LUMPUR,Total,675.2
2906,2005,W.P.KUALA LUMPUR,15–19,12.3
2907,2005,W.P.KUALA LUMPUR,20–24,65.2
2908,2005,W.P.KUALA LUMPUR,25–29,133.0
2909,2005,W.P.KUALA LUMPUR,30–34,129.7
2910,2005,W.P.KUALA LUMPUR,35–39,100.2
2911,2005,W.P.KUALA LUMPUR,40–44,84.6
2912,2005,W.P.KUALA LUMPUR,45–49,70.1
2913,2005,W.P.KUALA LUMPUR,50–54,50.1
2914,2005,W.P.KUALA LUMPUR,55–59,21.5
2915,2005,W.P.KUALA LUMPUR,60–64,8.6
2916,2005,W.P.LABUAN,Total,30.5
2917,2005,W.P.LABUAN,15–19,2.1
2918,2005,W.P.LABUAN,20–24,4.7
2919,2005,W.P.LABUAN,25–29,5.1
2920,2005,W.P.LABUAN,30–34,4.6
2921,2005,W.P.LABUAN,35–39,4.3
2922,2005,W.P.LABUAN,40–44,3.7
2923,2005,W.P.LABUAN,45–49,3.1
2924,2005,W.P.LABUAN,50–54,2.0
2925,2005,W.P.LABUAN,55–59,0.7
2926,2005,W.P.LABUAN,60–64,0.3
2927,2004,MALAYSIA,Total,9979.5
2928,2004,MALAYSIA,15–19,483.9
2929,2004,MALAYSIA,20–24,1396.4
2930,2004,MALAYSIA,25–29,1599.2
2931,2004,MALAYSIA,30–34,1472.4
2932,2004,MALAYSIA,35–39,1369.8
2933,2004,MALAYSIA,40–44,1208.3
2934,2004,MALAYSIA,45–49,1036.8
2935,2004,MALAYSIA,50–54,760.1
2936,2004,MALAYSIA,55–59,416.2
2937,2004,MALAYSIA,60–64,236.6
2938,2004,JOHOR,Total,1232.6
2939,2004,JOHOR,15–19,58.2
2940,2004,JOHOR,20–24,191.1
2941,2004,JOHOR,25–29,208.2
2942,2004,JOHOR,30–34,187.3
2943,2004,JOHOR,35–39,161.5
2944,2004,JOHOR,40–44,141.9
2945,2004,JOHOR,45–49,120.7
2946,2004,JOHOR,50–54,88.3
2947,2004,JOHOR,55–59,47.8
2948,2004,JOHOR,60–64,27.6
2949,2004,KEDAH,Total,654.5
2950,2004,KEDAH,15–19,39.2
2951,2004,KEDAH,20–24,95.7
2952,2004,KEDAH,25–29,91.4
2953,2004,KEDAH,30–34,80.9
2954,2004,KEDAH,35–39,84.4
2955,2004,KEDAH,40–44,79.5
2956,2004,KEDAH,45–49,72.1
2957,2004,KEDAH,50–54,56.0
2958,2004,KEDAH,55–59,34.5
2959,2004,KEDAH,60–64,20.8
2960,2004,KELANTAN,Total,436.6
2961,2004,KELANTAN,15–19,19.9
2962,2004,KELANTAN,20–24,62.0
2963,2004,KELANTAN,25–29,50.4
2964,2004,KELANTAN,30–34,44.5
2965,2004,KELANTAN,35–39,58.2
2966,2004,KELANTAN,40–44,56.6
2967,2004,KELANTAN,45–49,52.4
2968,2004,KELANTAN,50–54,44.4
2969,2004,KELANTAN,55–59,30.0
2970,2004,KELANTAN,60–64,18.3
